id,hotel_cluster
338029,"[41, 83, 17, 21, 91]"
338029,"[41, 83, 17, 21, 91]"
338029,"[41, 83, 17, 21, 91]"
338029,"[46, 36, 58, 12, 29]"
338029,"[5, 59, 29, 95, 68]"
338806,"[13, 72, 18, 51, 21]"
343141,"[69, 37, 11, 72, 97]"
343141,"[21, 2, 98, 56, 91]"
347000,"[50, 95, 42, 39, 23]"
347000,"[98, 70, 41, 56, 72]"
348234,"[95, 41, 37, 6, 55]"
349765,"[95, 37, 91, 21, 41]"
349765,"[94, 14, 91, 41, 48]"
354249,"[50, 91, 95, 19, 68]"
357190,"[20, 92, 99, 82, 78]"
357190,"[91, 41, 48, 64, 65]"
357190,"[0, 33, 83, 96, 84]"
362394,"[91, 41, 48, 64, 65]"
363905,"[41, 48, 16, 18, 42]"
365214,"[28, 91, 48, 40, 59]"
365214,"[50, 39, 91, 32, 33]"
366089,"[48, 83, 5, 25, 10]"
366753,"[0, 26, 34, 17, 70]"
366839,"[70, 37, 56, 33, 68]"
367202,"[55, 9, 21, 18, 68]"
379130,"[95, 37, 91, 21, 41]"
379130,"[98, 70, 41, 56, 72]"
386655,"[91, 41, 48, 64, 65]"
386942,"[97, 98, 25, 21, 70]"
393747,"[10, 49, 31, 34, 79]"
394347,"[56, 70, 41, 98, 69]"
396891,"[32, 16, 91, 25, 72]"
400630,"[64, 86, 78, 25, 38]"
400630,"[56, 70, 17, 83, 41]"
400630,"[64, 86, 78, 25, 38]"
400781,"[26, 38, 67, 46, 81]"
400944,"[28, 91, 40, 47, 61]"
400944,"[32, 50, 68, 39, 91]"
401784,"[95, 98, 33, 2, 18]"
401784,"[49, 4, 23, 59, 21]"
403038,"[46, 36, 29, 62, 64]"
404432,"[76, 17, 3, 40, 51]"
407812,"[26, 63, 58, 44, 75]"
418304,"[81, 78, 99, 25, 75]"
418304,"[81, 64, 91, 41, 48]"
418304,"[91, 41, 48, 64, 65]"
418304,"[5, 59, 29, 95, 68]"
418304,"[84, 96, 32, 21, 0]"
418304,"[59, 5, 3, 40, 46]"
422510,"[6, 91, 42, 48, 39]"
423273,"[64, 2, 29, 11, 58]"
423273,"[91, 41, 48, 64, 65]"
423273,"[91, 41, 48, 64, 65]"
423273,"[64, 2, 58, 78, 91]"
423273,"[64, 2, 58, 78, 91]"
423273,"[62, 64, 29, 91, 41]"
423273,"[59, 37, 15, 50, 68]"
423273,"[12, 82, 46, 36, 29]"
423273,"[59, 9, 21, 82, 25]"
423273,"[28, 22, 11, 68, 35]"
423273,"[22, 8, 64, 78, 58]"
423273,"[22, 8, 64, 78, 58]"
423273,"[53, 91, 41, 48, 64]"
424812,"[51, 91, 41, 48, 64]"
424812,"[91, 68, 59, 9, 25]"
425167,"[91, 41, 48, 64, 65]"
425167,"[91, 41, 48, 64, 65]"
425806,"[91, 41, 48, 64, 65]"
429021,"[91, 41, 48, 64, 65]"
429021,"[41, 70, 21, 91, 97]"
429021,"[26, 73, 90, 84, 0]"
429245,"[22, 8, 64, 78, 58]"
431666,"[28, 98, 47, 15, 16]"
432706,"[0, 84, 96, 97, 41]"
433517,"[46, 82, 61, 48, 99]"
439642,"[41, 91, 48, 64, 65]"
449743,"[1, 45, 79, 24, 88]"
449743,"[6, 13, 50, 55, 48]"
449743,"[16, 18, 19, 47, 42]"
449826,"[71, 34, 18, 77, 54]"
452449,"[86, 35, 22, 8, 44]"
452449,"[22, 8, 64, 78, 58]"
452449,"[25, 99, 37, 22, 58]"
452449,"[22, 8, 64, 78, 58]"
453082,"[42, 48, 51, 28, 77]"
453735,"[16, 91, 96, 48, 70]"
453735,"[23, 91, 41, 48, 64]"
453735,"[32, 7, 42, 91, 41]"
453735,"[48, 91, 42, 28, 16]"
453735,"[90, 42, 29, 37, 9]"
453735,"[48, 16, 42, 91, 41]"
454617,"[91, 41, 48, 64, 65]"
455552,"[73, 63, 90, 13, 18]"
456511,"[56, 70, 41, 98, 69]"
456511,"[70, 98, 68, 91, 41]"
457007,"[98, 97, 64, 68, 2]"
457007,"[33, 91, 41, 48, 64]"
457007,"[72, 28, 2, 25, 97]"
457007,"[97, 98, 25, 21, 70]"
458809,"[91, 47, 94, 41, 48]"
458809,"[48, 42, 91, 41, 64]"
458809,"[48, 42, 91, 41, 64]"
459322,"[12, 82, 46, 36, 29]"
461557,"[91, 41, 48, 64, 65]"
463177,"[62, 59, 20, 91, 41]"
463177,"[36, 58, 5, 99, 30]"
463177,"[36, 58, 5, 99, 30]"
463177,"[77, 40, 91, 41, 48]"
463177,"[44, 81, 63, 62, 36]"
463177,"[99, 15, 78, 10, 81]"
463721,"[65, 52, 87, 31, 64]"
467994,"[97, 98, 25, 21, 70]"
469464,"[1, 45, 79, 24, 88]"
474123,"[21, 98, 95, 18, 68]"
474123,"[21, 30, 73, 17, 91]"
474123,"[68, 59, 9, 95, 64]"
474123,"[99, 34, 59, 64, 37]"
474123,"[21, 95, 98, 31, 2]"
474123,"[56, 70, 41, 98, 69]"
474123,"[2, 91, 41, 48, 64]"
474123,"[91, 41, 48, 64, 65]"
474123,"[9, 97, 25, 64, 8]"
474123,"[99, 64, 2, 21, 37]"
474123,"[91, 41, 48, 64, 65]"
474123,"[46, 81, 99, 64, 67]"
474123,"[21, 95, 98, 31, 2]"
474123,"[58, 30, 76, 20, 78]"
474123,"[58, 73, 90, 91, 41]"
474123,"[2, 91, 41, 48, 64]"
474123,"[91, 41, 48, 64, 65]"
474123,"[25, 28, 91, 41, 48]"
474123,"[2, 99, 68, 98, 37]"
474123,"[36, 58, 5, 99, 30]"
474123,"[0, 33, 48, 83, 21]"
474123,"[0, 33, 48, 83, 21]"
474123,"[46, 25, 59, 16, 2]"
474123,"[21, 95, 98, 31, 2]"
474123,"[0, 33, 83, 96, 84]"
474123,"[91, 41, 48, 64, 65]"
474123,"[68, 39, 76, 50, 80]"
474123,"[67, 86, 64, 22, 58]"
474488,"[6, 28, 48, 77, 37]"
474903,"[65, 52, 87, 66, 96]"
480569,"[82, 25, 75, 90, 93]"
480569,"[5, 46, 8, 36, 42]"
481403,"[69, 56, 21, 98, 41]"
481403,"[59, 62, 80, 46, 2]"
486593,"[11, 44, 36, 42, 16]"
487430,"[56, 70, 41, 98, 69]"
487939,"[46, 64, 30, 36, 78]"
487939,"[25, 64, 5, 11, 97]"
488298,"[65, 52, 31, 66, 10]"
488298,"[87, 90, 91, 41, 48]"
488298,"[65, 52, 31, 66, 10]"
488298,"[19, 18, 70, 95, 98]"
488962,"[90, 72, 16, 18, 7]"
491302,"[1, 79, 45, 24, 19]"
496368,"[29, 91, 41, 48, 64]"
496368,"[6, 19, 16, 50, 48]"
496916,"[65, 66, 52, 87, 96]"
497262,"[65, 66, 44, 52, 92]"
498288,"[68, 7, 26, 33, 28]"
498288,"[68, 7, 26, 33, 28]"
498430,"[98, 68, 18, 72, 9]"
498621,"[91, 41, 48, 64, 65]"
498925,"[91, 95, 69, 13, 94]"
506028,"[95, 42, 91, 4, 16]"
506435,"[88, 1, 45, 79, 24]"
509015,"[58, 64, 2, 25, 6]"
509015,"[91, 41, 48, 64, 65]"
509015,"[58, 64, 2, 25, 6]"
509226,"[54, 77, 16, 40, 47]"
509226,"[34, 73, 68, 32, 31]"
509226,"[54, 77, 16, 40, 47]"
509226,"[54, 77, 16, 40, 47]"
509226,"[41, 18, 37, 21, 19]"
509226,"[41, 18, 37, 21, 19]"
509542,"[55, 25, 4, 28, 10]"
510400,"[26, 34, 63, 82, 65]"
511853,"[45, 1, 79, 24, 88]"
511853,"[13, 47, 91, 39, 32]"
512866,"[67, 86, 64, 22, 58]"
512866,"[19, 18, 72, 70, 47]"
513128,"[95, 18, 98, 68, 21]"
513128,"[2, 97, 37, 59, 68]"
513128,"[25, 64, 5, 11, 97]"
513128,"[22, 8, 89, 64, 78]"
513128,"[99, 22, 64, 8, 78]"
513128,"[5, 97, 3, 38, 23]"
513128,"[22, 99, 86, 8, 58]"
513128,"[66, 65, 52, 87, 96]"
513128,"[67, 60, 78, 30, 91]"
513128,"[64, 2, 29, 11, 58]"
513128,"[41, 83, 17, 21, 91]"
513128,"[2, 97, 37, 59, 68]"
513286,"[39, 68, 50, 48, 28]"
513445,"[2, 36, 49, 59, 28]"
513445,"[2, 36, 49, 59, 28]"
513445,"[2, 36, 49, 59, 28]"
522100,"[74, 91, 41, 48, 64]"
527491,"[15, 99, 13, 91, 41]"
528710,"[32, 16, 91, 25, 72]"
528900,"[59, 29, 61, 5, 85]"
536730,"[91, 41, 48, 64, 65]"
536730,"[1, 79, 45, 24, 19]"
536730,"[1, 45, 79, 24, 88]"
536730,"[79, 89, 0, 96, 4]"
536730,"[37, 95, 98, 91, 18]"
541325,"[9, 97, 25, 64, 8]"
542631,"[36, 58, 5, 99, 30]"
542631,"[36, 58, 5, 99, 30]"
545690,"[95, 37, 91, 21, 41]"
548642,"[56, 70, 41, 98, 69]"
548979,"[98, 70, 41, 56, 72]"
548979,"[98, 70, 41, 56, 72]"
548979,"[18, 4, 91, 16, 33]"
553167,"[0, 31, 96, 25, 91]"
555735,"[50, 91, 41, 48, 64]"
555735,"[91, 48, 42, 43, 41]"
556374,"[59, 11, 18, 94, 9]"
556374,"[42, 15, 48, 91, 39]"
556374,"[42, 15, 48, 91, 39]"
556374,"[59, 11, 18, 94, 9]"
556374,"[50, 28, 56, 33, 51]"
557732,"[91, 13, 50, 41, 48]"
561835,"[3, 30, 38, 78, 43]"
561835,"[46, 36, 29, 62, 64]"
566041,"[21, 18, 4, 33, 95]"
567839,"[91, 94, 13, 7, 68]"
568028,"[5, 11, 37, 64, 75]"
568028,"[81, 46, 60, 89, 82]"
568028,"[59, 49, 89, 11, 95]"
568028,"[81, 63, 46, 57, 60]"
568028,"[60, 38, 44, 62, 20]"
568203,"[46, 64, 30, 36, 78]"
568655,"[18, 95, 91, 33, 4]"
570959,"[64, 2, 29, 11, 58]"
575015,"[99, 22, 64, 8, 78]"
575034,"[18, 42, 34, 26, 94]"
577361,"[46, 64, 30, 36, 78]"
577361,"[29, 62, 20, 67, 91]"
577361,"[64, 75, 86, 20, 30]"
579662,"[80, 55, 83, 26, 94]"
582994,"[78, 20, 22, 75, 25]"
587662,"[95, 98, 91, 18, 41]"
590569,"[24, 1, 45, 79, 88]"
595088,"[95, 50, 42, 59, 13]"
595088,"[83, 28, 32, 39, 48]"
595088,"[91, 72, 7, 17, 93]"
595804,"[6, 8, 17, 96, 21]"
595804,"[6, 8, 17, 96, 21]"
597644,"[76, 39, 91, 41, 48]"
597644,"[76, 39, 91, 41, 48]"
600785,"[91, 41, 48, 64, 65]"
600785,"[91, 41, 48, 64, 65]"
601346,"[21, 95, 56, 19, 49]"
607750,"[90, 3, 15, 91, 41]"
607750,"[90, 3, 15, 91, 41]"
607829,"[56, 70, 41, 98, 69]"
607829,"[1, 45, 79, 24, 88]"
610690,"[63, 85, 44, 57, 60]"
610690,"[62, 85, 57, 81, 75]"
612707,"[98, 70, 41, 56, 72]"
612707,"[98, 70, 41, 56, 72]"
612707,"[77, 98, 70, 41, 56]"
612707,"[77, 98, 70, 41, 56]"
612707,"[49, 4, 23, 28, 19]"
612707,"[1, 45, 79, 24, 88]"
612707,"[70, 39, 98, 19, 21]"
617912,"[0, 31, 96, 25, 91]"
617912,"[0, 31, 96, 25, 91]"
617912,"[91, 41, 48, 64, 65]"
618240,"[78, 7, 72, 48, 40]"
618240,"[96, 34, 48, 91, 16]"
621899,"[56, 70, 41, 98, 69]"
624680,"[11, 21, 5, 16, 83]"
624680,"[59, 29, 61, 5, 85]"
629047,"[98, 70, 41, 56, 72]"
641976,"[14, 91, 41, 48, 64]"
641976,"[14, 91, 41, 48, 64]"
641976,"[26, 41, 96, 21, 70]"
645040,"[47, 6, 39, 7, 77]"
646715,"[77, 18, 9, 51, 4]"
647687,"[6, 13, 48, 16, 47]"
647687,"[25, 9, 51, 41, 68]"
647840,"[47, 91, 41, 48, 64]"
651408,"[64, 97, 46, 8, 35]"
651446,"[46, 64, 61, 29, 99]"
652332,"[8, 65, 34, 87, 73]"
654288,"[71, 34, 18, 77, 54]"
656763,"[26, 41, 96, 21, 70]"
657762,"[84, 41, 83, 90, 9]"
661272,"[48, 91, 42, 28, 16]"
661966,"[98, 70, 41, 56, 72]"
661966,"[34, 48, 84, 7, 96]"
663863,"[59, 46, 90, 29, 10]"
663955,"[72, 91, 41, 48, 64]"
665273,"[71, 34, 18, 77, 54]"
667280,"[25, 64, 5, 11, 97]"
667280,"[13, 72, 25, 96, 28]"
667280,"[91, 41, 48, 64, 65]"
667280,"[18, 98, 19, 4, 55]"
669897,"[46, 58, 64, 61, 57]"
669897,"[64, 46, 36, 57, 99]"
669897,"[97, 98, 25, 21, 70]"
669897,"[81, 46, 64, 78, 61]"
669897,"[46, 58, 64, 61, 57]"
669897,"[70, 39, 98, 19, 21]"
669897,"[56, 70, 41, 98, 69]"
669897,"[58, 63, 91, 41, 48]"
669897,"[97, 98, 25, 21, 70]"
670723,"[18, 95, 91, 48, 16]"
670723,"[18, 95, 91, 48, 16]"
670723,"[18, 28, 48, 91, 77]"
674276,"[98, 70, 41, 56, 72]"
674276,"[48, 7, 42, 94, 33]"
674276,"[98, 70, 41, 56, 72]"
674276,"[91, 13, 96, 55, 72]"
675329,"[18, 55, 9, 21, 68]"
679592,"[91, 41, 48, 64, 65]"
682930,"[28, 42, 33, 91, 72]"
686864,"[78, 57, 91, 41, 48]"
686864,"[27, 53, 91, 41, 48]"
686864,"[91, 41, 48, 64, 65]"
688925,"[17, 83, 70, 41, 98]"
688925,"[25, 33, 11, 98, 83]"
688925,"[83, 68, 16, 11, 37]"
688925,"[36, 59, 12, 81, 57]"
688925,"[22, 8, 64, 78, 58]"
688925,"[50, 16, 5, 91, 41]"
690772,"[95, 18, 98, 68, 21]"
690772,"[95, 18, 98, 68, 21]"
690772,"[91, 9, 42, 6, 32]"
690772,"[11, 9, 33, 42, 13]"
690772,"[48, 91, 42, 28, 16]"
690772,"[48, 91, 42, 28, 16]"
690772,"[98, 70, 41, 56, 72]"
690772,"[56, 70, 41, 98, 69]"
690772,"[95, 18, 98, 68, 21]"
690772,"[95, 98, 91, 18, 41]"
690772,"[59, 25, 42, 48, 95]"
690772,"[59, 42, 91, 95, 16]"
690772,"[4, 68, 19, 95, 28]"
690772,"[71, 34, 18, 77, 54]"
690772,"[69, 41, 10, 84, 96]"
694867,"[65, 50, 66, 18, 47]"
694867,"[59, 46, 95, 75, 68]"
694867,"[2, 46, 29, 59, 64]"
696204,"[37, 90, 13, 91, 41]"
696204,"[51, 33, 14, 16, 50]"
698703,"[46, 29, 58, 82, 62]"
704429,"[72, 4, 68, 83, 55]"
707923,"[55, 9, 21, 18, 68]"
708509,"[26, 63, 58, 44, 75]"
708509,"[26, 63, 58, 44, 75]"
708664,"[91, 41, 48, 64, 65]"
718369,"[91, 18, 50, 39, 59]"
718369,"[91, 41, 48, 64, 65]"
718369,"[77, 31, 91, 23, 7]"
720225,"[82, 25, 75, 90, 93]"
720225,"[91, 41, 48, 64, 65]"
720225,"[2, 97, 37, 59, 68]"
720369,"[31, 77, 71, 17, 90]"
720369,"[71, 34, 18, 77, 54]"
720811,"[16, 68, 42, 4, 7]"
720811,"[11, 9, 33, 42, 13]"
721817,"[1, 45, 79, 24, 88]"
722009,"[91, 68, 59, 9, 25]"
722009,"[91, 55, 68, 18, 95]"
722009,"[6, 13, 48, 16, 47]"
722009,"[91, 13, 50, 83, 73]"
722170,"[25, 70, 39, 98, 19]"
725341,"[48, 21, 59, 18, 68]"
726054,"[44, 81, 78, 58, 43]"
726054,"[65, 66, 31, 52, 92]"
726054,"[65, 66, 31, 52, 92]"
730591,"[1, 79, 45, 24, 19]"
731152,"[36, 58, 5, 99, 30]"
731152,"[92, 63, 58, 91, 41]"
731152,"[36, 58, 5, 99, 30]"
735514,"[5, 68, 97, 59, 2]"
738287,"[54, 77, 16, 40, 47]"
738287,"[54, 77, 16, 40, 47]"
738287,"[54, 77, 16, 40, 47]"
739086,"[67, 36, 62, 82, 81]"
739301,"[70, 56, 41, 18, 99]"
743175,"[18, 42, 16, 91, 51]"
744223,"[91, 48, 25, 4, 96]"
744441,"[36, 58, 5, 99, 30]"
744441,"[46, 64, 61, 29, 99]"
748645,"[1, 79, 45, 24, 19]"
749052,"[16, 50, 91, 36, 15]"
749052,"[54, 79, 47, 91, 41]"
749622,"[91, 41, 48, 64, 65]"
749622,"[68, 16, 48, 96, 77]"
751507,"[41, 83, 17, 21, 91]"
751507,"[41, 83, 17, 21, 91]"
752662,"[91, 41, 48, 64, 65]"
754165,"[99, 37, 16, 60, 36]"
754165,"[99, 37, 16, 60, 36]"
754165,"[68, 2, 46, 95, 29]"
754165,"[82, 36, 91, 41, 48]"
754165,"[99, 37, 16, 60, 36]"
754165,"[91, 41, 48, 64, 65]"
754165,"[59, 44, 58, 61, 78]"
754165,"[59, 44, 58, 61, 78]"
754165,"[99, 37, 16, 60, 36]"
754165,"[29, 68, 9, 90, 33]"
757060,"[60, 16, 42, 76, 32]"
757060,"[16, 60, 42, 76, 32]"
757060,"[16, 60, 42, 76, 32]"
757060,"[16, 60, 42, 76, 32]"
757489,"[56, 70, 17, 83, 41]"
757489,"[65, 66, 64, 52, 87]"
758887,"[78, 65, 66, 31, 52]"
760836,"[91, 41, 48, 64, 65]"
760836,"[46, 36, 62, 57, 82]"
766160,"[59, 51, 25, 13, 21]"
766206,"[99, 7, 94, 15, 51]"
766206,"[15, 50, 91, 16, 48]"
770582,"[55, 21, 68, 9, 25]"
771151,"[95, 37, 91, 21, 41]"
771151,"[32, 28, 7, 50, 11]"
771992,"[42, 48, 6, 83, 51]"
772748,"[59, 15, 2, 36, 30]"
772748,"[59, 15, 2, 36, 30]"
772748,"[2, 5, 16, 58, 59]"
772748,"[11, 75, 21, 25, 64]"
772748,"[2, 5, 16, 58, 59]"
772748,"[2, 5, 16, 58, 59]"
781628,"[55, 42, 37, 23, 90]"
783742,"[91, 94, 39, 42, 41]"
785872,"[97, 98, 25, 21, 70]"
785872,"[46, 64, 30, 36, 78]"
787477,"[64, 99, 61, 91, 41]"
787477,"[64, 99, 61, 91, 41]"
787477,"[64, 99, 61, 91, 41]"
787477,"[46, 36, 2, 62, 5]"
787477,"[15, 64, 78, 63, 92]"
789126,"[21, 68, 6, 11, 72]"
789126,"[39, 91, 95, 21, 19]"
789126,"[50, 71, 34, 90, 49]"
789126,"[50, 71, 34, 90, 49]"
789126,"[50, 71, 34, 90, 49]"
789126,"[91, 41, 48, 64, 65]"
789126,"[91, 13, 33, 32, 18]"
789126,"[83, 91, 42, 32, 6]"
789126,"[95, 68, 4, 21, 19]"
789126,"[91, 41, 48, 64, 65]"
789126,"[91, 41, 48, 64, 65]"
789126,"[50, 47, 91, 41, 48]"
789126,"[21, 18, 4, 33, 95]"
789126,"[91, 41, 48, 64, 65]"
793454,"[91, 41, 48, 64, 65]"
793454,"[34, 15, 91, 32, 10]"
796721,"[65, 52, 87, 66, 96]"
796721,"[39, 48, 50, 40, 76]"
800418,"[46, 36, 58, 12, 29]"
806798,"[49, 9, 95, 68, 2]"
806972,"[17, 73, 25, 98, 37]"
806972,"[59, 62, 80, 46, 2]"
811855,"[5, 68, 97, 59, 2]"
815513,"[65, 66, 52, 87, 96]"
822262,"[48, 99, 91, 5, 18]"
822262,"[30, 82, 58, 64, 2]"
822262,"[30, 82, 58, 64, 2]"
822262,"[56, 70, 41, 98, 69]"
822262,"[2, 46, 29, 59, 64]"
828036,"[0, 80, 26, 34, 11]"
832302,"[73, 89, 81, 55, 8]"
832302,"[73, 89, 81, 55, 8]"
832302,"[18, 48, 2, 94, 42]"
832302,"[6, 51, 48, 18, 77]"
832302,"[99, 22, 64, 8, 78]"
832302,"[18, 48, 2, 94, 42]"
832302,"[91, 41, 48, 64, 65]"
833081,"[81, 57, 62, 63, 78]"
833081,"[63, 26, 57, 81, 92]"
833081,"[46, 64, 61, 29, 99]"
834014,"[64, 29, 46, 85, 5]"
834014,"[83, 5, 91, 41, 48]"
838619,"[72, 28, 2, 25, 97]"
838619,"[64, 97, 46, 8, 35]"
838850,"[31, 91, 19, 15, 10]"
838850,"[31, 91, 19, 15, 10]"
838850,"[1, 45, 79, 24, 88]"
840955,"[97, 98, 25, 21, 70]"
842574,"[5, 11, 96, 63, 37]"
842574,"[36, 15, 2, 6, 61]"
844212,"[64, 29, 46, 85, 5]"
844212,"[64, 29, 46, 85, 5]"
844212,"[91, 41, 48, 64, 65]"
844212,"[46, 64, 82, 99, 36]"
844212,"[82, 62, 30, 36, 59]"
844212,"[46, 22, 14, 62, 15]"
844280,"[97, 98, 25, 21, 70]"
844280,"[28, 91, 48, 59, 68]"
846879,"[56, 70, 41, 98, 69]"
847531,"[95, 18, 98, 68, 21]"
847531,"[91, 41, 48, 64, 65]"
847578,"[42, 91, 41, 48, 64]"
847578,"[42, 16, 3, 5, 6]"
852904,"[25, 64, 5, 11, 97]"
852904,"[2, 28, 64, 58, 9]"
853685,"[12, 30, 64, 82, 85]"
856819,"[1, 45, 79, 24, 88]"
856819,"[91, 48, 42, 43, 94]"
856819,"[71, 34, 84, 50, 91]"
856819,"[91, 21, 25, 37, 33]"
856819,"[91, 21, 25, 37, 33]"
856819,"[94, 76, 91, 41, 48]"
856819,"[59, 25, 42, 48, 95]"
856819,"[77, 28, 32, 16, 48]"
856819,"[16, 33, 18, 83, 20]"
856819,"[16, 50, 94, 91, 41]"
857439,"[91, 41, 48, 64, 65]"
857439,"[92, 63, 58, 91, 41]"
857439,"[92, 63, 58, 91, 41]"
857439,"[86, 36, 85, 63, 62]"
857673,"[41, 83, 17, 21, 91]"
858974,"[64, 25, 59, 90, 46]"
858974,"[62, 64, 12, 46, 15]"
858974,"[67, 78, 46, 57, 82]"
858974,"[81, 91, 41, 48, 64]"
858974,"[86, 3, 44, 81, 67]"
859592,"[21, 18, 4, 33, 95]"
859592,"[91, 41, 48, 64, 65]"
859592,"[91, 41, 48, 64, 65]"
863637,"[82, 91, 41, 48, 64]"
866913,"[48, 5, 94, 50, 83]"
867503,"[22, 11, 37, 53, 41]"
867670,"[55, 21, 68, 9, 25]"
868116,"[95, 42, 91, 4, 16]"
869428,"[56, 70, 41, 98, 69]"
871888,"[64, 97, 49, 37, 9]"
871888,"[36, 85, 62, 58, 63]"
871888,"[36, 85, 62, 58, 63]"
871888,"[36, 85, 62, 58, 63]"
871888,"[46, 36, 58, 12, 29]"
871888,"[59, 2, 85, 12, 10]"
874126,"[44, 61, 91, 41, 48]"
874126,"[91, 41, 48, 64, 65]"
881501,"[83, 90, 48, 91, 69]"
883127,"[34, 73, 68, 32, 31]"
883153,"[42, 13, 72, 16, 83]"
884150,"[12, 47, 91, 41, 48]"
884359,"[55, 25, 4, 28, 10]"
890755,"[65, 52, 87, 66, 96]"
891663,"[0, 26, 34, 17, 70]"
891663,"[0, 26, 34, 17, 70]"
891663,"[68, 16, 48, 96, 77]"
891663,"[68, 16, 48, 96, 77]"
891663,"[94, 91, 42, 95, 48]"
891663,"[0, 91, 41, 48, 64]"
891663,"[71, 39, 91, 41, 48]"
895916,"[59, 2, 85, 12, 10]"
895916,"[59, 2, 85, 12, 10]"
899494,"[95, 19, 4, 18, 25]"
903516,"[68, 95, 91, 77, 21]"
903676,"[29, 59, 90, 91, 3]"
903676,"[29, 59, 90, 91, 3]"
903676,"[97, 98, 25, 21, 70]"
903676,"[11, 37, 59, 90, 42]"
903676,"[11, 37, 59, 90, 42]"
903676,"[11, 37, 59, 90, 42]"
903676,"[46, 29, 47, 11, 28]"
903676,"[46, 29, 47, 11, 28]"
903676,"[46, 29, 47, 11, 28]"
903676,"[43, 29, 90, 16, 25]"
903676,"[43, 29, 90, 16, 25]"
903676,"[11, 9, 4, 16, 28]"
903676,"[11, 9, 4, 16, 28]"
903676,"[59, 42, 15, 61, 62]"
903676,"[11, 37, 59, 90, 42]"
903940,"[65, 66, 52, 31, 25]"
903940,"[2, 68, 95, 18, 40]"
903940,"[2, 68, 95, 18, 40]"
907854,"[91, 41, 48, 64, 65]"
907854,"[84, 41, 83, 90, 9]"
907854,"[84, 41, 83, 90, 9]"
908034,"[0, 13, 44, 26, 73]"
909098,"[28, 7, 91, 11, 18]"
909098,"[28, 7, 91, 11, 18]"
909271,"[54, 1, 79, 88, 45]"
909872,"[91, 41, 48, 64, 65]"
909872,"[91, 41, 48, 64, 65]"
910317,"[84, 34, 96, 0, 99]"
911729,"[56, 41, 70, 98, 55]"
915498,"[91, 41, 48, 64, 65]"
919093,"[12, 21, 36, 59, 48]"
919093,"[1, 79, 45, 24, 19]"
919537,"[91, 48, 13, 47, 41]"
920265,"[18, 13, 91, 95, 77]"
920265,"[91, 59, 37, 25, 18]"
920265,"[71, 34, 18, 77, 54]"
923249,"[97, 95, 69, 41, 68]"
923249,"[68, 95, 69, 41, 9]"
923249,"[91, 55, 68, 18, 95]"
923249,"[77, 49, 91, 4, 72]"
923249,"[16, 23, 98, 72, 18]"
923249,"[1, 45, 79, 24, 88]"
923249,"[49, 6, 97, 48, 91]"
924648,"[98, 95, 18, 21, 68]"
925213,"[99, 22, 64, 8, 78]"
931992,"[0, 31, 96, 25, 91]"
931992,"[1, 45, 79, 24, 88]"
932962,"[97, 5, 64, 12, 98]"
933232,"[64, 2, 29, 11, 58]"
933232,"[64, 2, 29, 11, 58]"
933232,"[64, 2, 29, 11, 58]"
933731,"[28, 91, 40, 47, 61]"
936671,"[36, 29, 2, 64, 15]"
937069,"[56, 70, 41, 98, 69]"
937993,"[55, 9, 21, 18, 68]"
937993,"[65, 66, 64, 52, 87]"
941766,"[95, 69, 41, 68, 9]"
944061,"[86, 28, 95, 32, 69]"
944263,"[21, 95, 56, 19, 49]"
944263,"[21, 95, 56, 19, 49]"
951453,"[71, 34, 18, 77, 54]"
951740,"[97, 5, 64, 12, 98]"
952034,"[82, 91, 41, 48, 64]"
952034,"[82, 91, 41, 48, 64]"
952034,"[82, 91, 41, 48, 64]"
952034,"[16, 48, 50, 5, 91]"
952423,"[64, 2, 58, 78, 91]"
952423,"[91, 41, 48, 64, 65]"
952423,"[85, 12, 30, 67, 58]"
962303,"[99, 22, 64, 8, 78]"
963741,"[48, 18, 94, 16, 32]"
963741,"[91, 41, 48, 64, 65]"
964685,"[95, 9, 91, 51, 33]"
964685,"[95, 9, 91, 51, 33]"
964685,"[91, 41, 48, 64, 65]"
964685,"[68, 59, 9, 95, 64]"
966404,"[68, 95, 18, 40, 9]"
966404,"[91, 41, 48, 64, 65]"
966404,"[91, 41, 48, 64, 65]"
966492,"[91, 41, 48, 64, 65]"
967330,"[41, 83, 17, 21, 91]"
967330,"[64, 97, 46, 8, 35]"
967330,"[61, 82, 50, 58, 43]"
967932,"[6, 81, 82, 16, 90]"
967932,"[91, 41, 48, 64, 65]"
968132,"[46, 36, 58, 12, 29]"
968147,"[65, 66, 52, 31, 25]"
968147,"[65, 66, 31, 52, 92]"
968147,"[65, 66, 31, 52, 92]"
969179,"[4, 28, 16, 6, 91]"
970597,"[6, 22, 25, 69, 35]"
970597,"[99, 68, 59, 91, 2]"
970597,"[99, 68, 59, 91, 2]"
970597,"[28, 91, 48, 59, 68]"
970597,"[96, 48, 37, 69, 99]"
971064,"[0, 55, 50, 4, 48]"
971064,"[67, 36, 2, 20, 5]"
975258,"[85, 81, 57, 36, 12]"
975258,"[36, 58, 5, 99, 30]"
975258,"[36, 58, 5, 99, 30]"
975258,"[36, 58, 5, 99, 30]"
978816,"[9, 97, 25, 64, 8]"
978816,"[20, 92, 99, 82, 78]"
978816,"[64, 82, 81, 78, 57]"
978816,"[28, 16, 42, 32, 76]"
978816,"[16, 43, 48, 90, 2]"
978816,"[91, 41, 48, 64, 65]"
